gen_data/time,gen_data/delta_f_rad,gen_data/omega_wheel_fl_radps,gen_data/omega_wheel_fr_radps,gen_data/omega_wheel_rl_radps,gen_data/omega_wheel_rr_radps,gen_data/gear,cor_data/time,cor_data/vel_cog_x_mps,cor_data/vel_cog_y_mps,imu_data/time,imu_data/acc_cog_x_mps2,imu_data/acc_cog_y_mps2,imu_data/acc_cog_z_mps2,imu_data/yaw_rate_radps
397.08502,-0.00024077046,173.4475,172.44,171.42,171.9675,5.0,1714060300.0,53.65428,0.1401169,1714058400.0,-13.187818,-1.255562,9.81,-0.038929656
397.09503,-0.00016051365,172.96,171.91501,171.3125,171.6625,5.0,1714060900.0,53.49172,0.1694973,1714058500.0,-13.81011,-1.3966875,9.81,-0.03984081
397.39502,0.00048154092,158.8325,157.8,157.4875,157.98,4.0,1714060900.0,49.11895,0.13920142,1714058800.0,-12.572447,-0.8077896,9.81,-0.02519721
397.40503,0.00048154092,158.3325,157.23,157.2325,157.51,4.0,1714060500.0,48.9779,0.1834202,1714058200.0,-12.97395,-0.95821416,9.81,-0.021098526
397.41504,0.00048154092,157.88,156.61499,157.0125,157.1725,4.0,1714061300.0,48.87562,0.22681724,1714058900.0,-13.624553,-1.1298269,9.81,-0.015652465
397.42502,0.00048154092,157.3425,156.075,156.5275,156.78,4.0,1714060400.0,48.75688,0.16374288,1714058400.0,-14.199768,-1.2922846,9.81,-0.012103953
397.43503,0.00048154092,156.91,155.5625,156.08,156.26,4.0,1714060400.0,48.62158,0.107044615,1714057700.0,-14.454992,-1.296621,9.81,-0.010994872
397.44504,0.0004012841,156.41,154.9775,155.7625,155.97751,4.0,1714060900.0,48.505486,0.09622199,1714058500.0,-14.260862,-1.0930246,9.81,-0.013590961
397.45502,0.0004012841,155.88,154.3475,155.3875,155.435,4.0,1714060900.0,48.37401,0.07282542,1714058600.0,-13.802247,-1.066073,9.81,-0.017019048
397.46503,0.0004012841,155.4175,153.85,154.6525,154.9625,4.0,1714060900.0,48.201183,0.07289457,1714058500.0,-13.622624,-1.3825737,9.81,-0.015848849
397.47504,0.0003210273,154.945,153.3875,153.9375,154.47,4.0,1714060400.0,48.047592,0.08690872,1714058200.0,-13.819503,-1.6203959,9.81,-0.012785625
397.48502,0.00024077046,154.4475,153.0125,153.4,153.9075,4.0,1714061300.0,47.925674,0.09290809,1714058400.0,-14.034888,-1.697915,9.81,-0.0080596935
397.49503,0.00016051365,153.8925,152.58499,152.8375,153.28,4.0,1714060900.0,47.741512,0.09779318,1714058500.0,-14.025084,-1.5485927,9.81,-0.0047851955
397.50504,0.00016051365,153.4525,152.1175,152.02249,152.7425,4.0,1714060800.0,47.619682,0.09852253,1714058100.0,-13.897308,-1.1562526,9.81,-0.0041657533
397.515,0.00016051365,152.9725,151.6575,151.1975,152.205,4.0,1714061400.0,47.48246,0.06274655,1714059000.0,-13.972613,-1.0423306,9.81,-0.0033245422
397.52502,0.00016051365,152.475,151.095,150.7275,151.625,4.0,1714060800.0,47.297745,0.028319905,1714058600.0,-14.200917,-1.2955471,9.81,-0.005952987
397.53503,0.00024077046,151.865,150.405,150.405,151.0875,4.0,1714061300.0,47.10168,-0.0069099497,1714058400.0,-14.196127,-1.7721581,9.81,-0.010417112
397.545,0.0003210273,151.3425,149.5975,149.755,150.55,4.0,1714061400.0,46.918633,0.010873294,1714058400.0,-13.941005,-2.2863152,9.81,-0.01652491
397.55502,0.0003210273,150.86,148.795,149.1425,150.0825,4.0,1714061800.0,46.6894,0.024815572,1714058600.0,-13.9494295,-2.3070793,9.81,-0.023418844
397.56503,0.0003210273,150.4075,148.005,148.7775,149.5275,4.0,1714060900.0,46.501545,0.0502514,1714058400.0,-14.228432,-1.728602,9.81,-0.027180815
397.575,0.0004012841,149.935,147.3225,148.5025,149.0425,4.0,1714061600.0,46.35422,0.07172168,1714058400.0,-14.362014,-1.0834291,9.81,-0.02950514
397.58502,0.00048154092,149.52,146.6425,147.91,148.45,4.0,1714061300.0,46.249664,0.114709124,1714058500.0,-14.384596,-0.8985049,9.81,-0.030824887
397.59503,0.0006420546,149.0775,146.1275,147.27,147.9625,4.0,1714060500.0,46.086964,0.08876156,1714057700.0,-14.497451,-1.210811,9.81,-0.030008595
397.60504,0.0008025682,148.6475,145.745,146.99251,147.405,4.0,1714060800.0,45.978996,0.018677782,1714058200.0,-14.750082,-1.7995071,9.81,-0.03253759
397.61502,0.00096308184,148.19,145.415,146.6525,146.77,4.0,1714060400.0,45.887573,-0.023659255,1714058100.0,-14.91028,-2.252378,9.81,-0.034708455
397.62503,0.0012038524,147.8625,145.0925,146.19,146.25,4.0,1714060800.0,45.799725,-0.013679414,1714058200.0,-14.885178,-2.231057,9.81,-0.0381222
397.63504,0.001364366,147.485,144.87999,145.58,145.83,4.0,1714060400.0,45.691673,0.03210882,1714058400.0,-14.816128,-1.9515874,9.81,-0.041717693
397.64502,0.0015248796,147.175,144.73999,145.22,145.435,4.0,1714060900.0,45.57157,0.064624764,1714058500.0,-14.793097,-1.813543,9.81,-0.04355813
397.65503,0.0016853933,146.725,144.59,145.06,145.0175,4.0,1714060900.0,45.444035,0.060432274,1714059000.0,-14.5476,-1.989383,9.81,-0.046147775
397.66504,0.0019261638,146.26,144.31,144.745,144.635,4.0,1714060800.0,45.328983,0.084808014,1714057700.0,-14.055229,-2.3421037,9.81,-0.046649456
397.67502,0.0020866774,145.73,143.9075,144.2825,144.2175,4.0,1714060500.0,45.216732,0.1014757,1714058000.0,-13.911804,-2.4325306,9.81,-0.044544376
397.68503,0.002247191,145.26,143.4775,144.0175,143.9725,4.0,1714060900.0,45.061295,0.096270345,1714058200.0,-14.396439,-2.0675793,9.81,-0.04019791
397.69504,0.002327448,144.775,143.0425,143.8175,143.5075,4.0,1714060500.0,44.925663,0.0865643,1714058400.0,-15.010887,-1.5662746,9.81,-0.030746244
397.70502,0.0023274478,144.3025,142.5725,143.5425,143.175,4.0,1714060800.0,44.75792,0.05843631,1714058400.0,-15.146864,-1.5410509,9.81,-0.022149883
397.71503,0.0024077047,143.8425,142.075,143.0425,142.94751,4.0,1714060500.0,44.583107,0.082978874,1714057900.0,-14.89209,-1.9516338,9.81,-0.013262113
397.72504,0.0024077047,143.335,141.6825,142.535,142.6575,4.0,1714060800.0,44.40063,0.08932401,1714058100.0,-14.914743,-2.2476423,9.81,-0.0049152817
397.73502,0.0023274478,142.9075,141.3225,142.04001,142.32,4.0,1714061000.0,44.248867,0.1103536,1714058600.0,-15.322664,-2.368593,9.81,-0.0010805948
397.74503,0.0023274478,142.38,140.9475,141.5625,141.8025,4.0,1714060300.0,44.0709,0.098222956,1714058000.0,-15.453916,-2.2125187,9.81,0.00080471253
397.75504,0.0023274478,141.89,140.6425,140.975,141.29001,4.0,1714060800.0,43.95144,0.09268574,1714058900.0,-14.939978,-1.981103,9.81,0.0028213658
397.765,0.002247191,141.4125,140.275,140.295,140.7925,4.0,1714060500.0,43.836506,0.10961196,1714058400.0,-14.348121,-1.8677906,9.81,0.0017669781
397.77502,0.002247191,140.955,139.855,139.71,140.3225,4.0,1714060800.0,43.74099,0.1291636,1714058800.0,-14.130409,-1.6360548,9.81,-4.0213956e-05
397.78503,0.0023274478,140.395,139.365,139.1675,139.795,4.0,1714060400.0,43.571655,0.10278408,1714058200.0,-14.138275,-1.4299062,9.81,-0.0019710164
397.79504,0.0023274478,139.885,138.7075,138.7475,139.4725,4.0,1714061000.0,43.469524,0.05048285,1714058900.0,-14.094811,-1.4016142,9.81,-0.0054073674
397.80502,0.0024879614,139.33499,137.8875,138.2,139.0925,4.0,1714060500.0,43.321754,0.08493246,1714058400.0,-14.121558,-1.2923921,9.81,-0.0060051754
397.81503,0.0025682184,138.77,137.085,137.9025,138.6875,4.0,1714061300.0,43.18503,0.12680927,1714058600.0,-14.60768,-1.1831772,9.81,-0.0040976056
397.82504,0.002648475,138.2925,136.32,137.47499,138.275,4.0,1714061000.0,43.02214,0.120434664,1714058000.0,-15.364188,-1.2215545,9.81,-0.0036877252
398.12503,0.008426966,124.18,122.675,122.5075,123.15,3.0,1714060500.0,38.666115,0.009068561,1714058000.0,-14.492192,-0.20752949,9.81,0.016361928
398.13504,0.008667737,123.645,122.2625,122.215,122.745,3.0,1714060800.0,38.549587,0.04201591,1714058500.0,-14.470679,-0.4357268,9.81,0.018544076
398.14502,0.008908507,123.19,121.8025,121.74,122.3375,3.0,1714061300.0,38.415794,0.048883744,1714058400.0,-14.072448,-0.93403834,9.81,0.020256078
398.15503,0.009069021,122.725,121.2325,121.425,121.93,3.0,1714061000.0,38.264088,0.010591633,1714058400.0,-13.664669,-1.5447867,9.81,0.021826303
398.16504,0.009309792,122.175,120.6225,121.2575,121.4725,3.0,1714060500.0,38.094173,0.007158817,1714058200.0,-13.593586,-1.9187973,9.81,0.02005187
398.17505,0.009630819,121.6725,119.9975,121.097496,121.21,3.0,1714061300.0,37.92908,0.05121926,1714058600.0,-13.777072,-1.8693372,9.81,0.01573449
398.18503,0.009951846,121.1675,119.3975,120.7025,120.8775,3.0,1714060900.0,37.793144,0.06616653,1714058400.0,-14.004515,-1.4847554,9.81,0.013019152
398.19504,0.010272874,120.6925,118.885,120.34,120.4075,3.0,1714060900.0,37.642975,0.09559212,1714058400.0,-14.175143,-0.8171855,9.81,0.011269563
398.20505,0.0105939,120.2325,118.42,119.89,119.847496,3.0,1714060900.0,37.48803,0.13118419,1714058100.0,-14.426162,-0.29475632,9.81,0.014583187
398.21503,0.010914928,119.78,118.0225,119.5775,119.4775,3.0,1714060900.0,37.35994,0.15104245,1714058900.0,-14.790236,-0.07021708,9.81,0.019334141
398.22504,0.011316212,119.37,117.652504,119.1475,119.0625,3.0,1714060800.0,37.286568,0.1579534,1714058400.0,-15.081179,-0.15986463,9.81,0.020527985
398.23505,0.011717496,118.9275,117.3075,118.5275,118.735,3.0,1714060500.0,37.19608,0.17757317,1714058800.0,-15.099414,-0.42112914,9.81,0.021464871
398.24503,0.012038523,118.475,117.0825,118.1175,118.3825,3.0,1714060900.0,37.108086,0.15222824,1714058600.0,-14.704219,-0.44994682,9.81,0.02331863
398.25504,0.0122792935,118.015,116.985,117.5025,117.85,3.0,1714060300.0,37.031166,0.15392093,1714058200.0,-14.1800375,-0.23612383,9.81,0.024197662
398.26505,0.012439807,117.525,116.8175,116.955,117.315,3.0,1714060800.0,36.91715,0.16019379,1714058000.0,-13.811355,0.020419925,9.81,0.028697744
398.27502,0.012520065,117.025,116.595,116.3175,116.695,3.0,1714060500.0,36.745865,0.14819014,1714058200.0,-13.517171,0.236632,9.81,0.03302572
398.28503,0.012600321,116.5,116.2475,115.8125,116.195,3.0,1714060900.0,36.578617,0.104875475,1714058500.0,-13.259176,0.23859891,9.81,0.04134135
398.29504,0.012680578,116.0075,115.784996,115.375,115.825,3.0,1714060500.0,36.44989,0.0308814,1714058500.0,-13.06775,0.6074236,9.81,0.0526126
398.30502,0.012680578,115.5125,115.3425,114.9075,115.4225,3.0,1714060900.0,36.261253,-0.008347132,1714058200.0,-13.055941,1.1602393,9.81,0.062304914
398.31503,0.012680578,114.975,114.785,114.3075,114.88,3.0,1714060800.0,36.028084,-0.060066484,1714059000.0,-13.346461,1.4596132,9.81,0.070737064
398.32504,0.012680578,114.4775,114.2925,113.8725,114.34,3.0,1714060800.0,35.838,-0.089195006,1714058600.0,-13.719487,1.49003,9.81,0.077610835
398.33502,0.012680578,114.095,113.7975,113.535,113.965,3.0,1714060400.0,35.65936,-0.12056331,1714058400.0,-13.988488,1.1020674,9.81,0.08186349
398.34503,0.012680578,113.635,113.33,113.034996,113.585,3.0,1714060800.0,35.474976,-0.15567721,1714058600.0,-14.283746,0.99516076,9.81,0.08501848
398.35504,0.012680578,113.2425,112.8775,112.5225,113.1975,3.0,1714060500.0,35.301643,-0.15148327,1714058200.0,-14.3369665,1.0949771,9.81,0.0839701
398.36505,0.012760835,112.84,112.405,112.155,112.785,3.0,1714060500.0,35.169827,-0.124636196,1714057900.0,-14.228765,1.1351157,9.81,0.07840511
398.37503,0.0128410915,112.435,111.93,111.69,112.475,3.0,1714060500.0,35.05531,-0.13128255,1714058500.0,-14.177283,1.4047984,9.81,0.07308551
398.38504,0.012921348,112.1275,111.5225,111.0425,111.955,3.0,1714060900.0,34.957466,-0.12388391,1714058800.0,-14.04325,1.4816731,9.81,0.07036367
398.39505,0.012921348,111.775,111.125,110.2925,111.555,3.0,1714060800.0,34.841812,-0.1275289,1714058400.0,-13.921398,1.4651439,9.81,0.07113441
398.40503,0.013081862,111.4225,110.7025,109.6825,111.105,3.0,1714061000.0,34.77561,-0.11143156,1714059000.0,-13.743276,1.6623216,9.81,0.073698424
398.41504,0.013162118,111.1075,110.3925,109.3225,110.75,3.0,1714060800.0,34.685444,-0.11696571,1714058000.0,-13.346341,1.6589371,9.81,0.07444814
398.42505,0.013162118,110.722496,109.925,109.045,110.32,3.0,1714060400.0,34.55257,-0.08283905,1714058500.0,-13.225618,1.6408885,9.81,0.07393933
398.43503,0.013162118,110.275,109.49,108.6925,109.8875,3.0,1714060400.0,34.473053,-0.076791085,1714058400.0,-13.4269495,1.7554129,9.81,0.07458265
398.44504,0.013162118,109.89,109.0825,108.2975,109.5725,3.0,1714061000.0,34.350403,-0.044093378,1714058400.0,-13.710604,1.7636368,9.81,0.074053176
398.45505,0.013162118,109.47,108.62,107.84,109.3125,3.0,1714061400.0,34.21318,0.014794387,1714058900.0,-13.939162,1.6040071,9.81,0.074900635
398.46503,0.013081862,109.1075,108.2425,107.3575,108.9925,3.0,1714060500.0,34.05177,0.048868198,1714058500.0,-13.968025,1.690588,9.81,0.07387279
398.47504,0.013001605,108.744995,107.8975,107.1175,108.615,3.0,1714060500.0,33.922543,0.052425954,1714058600.0,-13.851957,1.5862346,9.81,0.07027692
398.48505,0.013001605,108.2475,107.48,106.85,108.275,3.0,1714060500.0,33.763256,0.04625466,1714058800.0,-13.917106,1.3741827,9.81,0.0689168
398.49503,0.013081862,107.7425,107.0925,106.7075,107.8075,3.0,1714059900.0,33.60005,0.03989291,1714058100.0,-14.055955,1.5068436,9.81,0.06999112
398.50504,0.013081862,107.3275,106.7075,106.44,107.5025,3.0,1714060800.0,33.438732,0.024641564,1714058000.0,-14.042689,1.6536365,9.81,0.06999413
398.51505,0.013162118,106.905,106.2775,105.955,107.205,3.0,1714060900.0,33.31255,0.03344503,1714058500.0,-13.805982,1.7008339,9.81,0.07343153
398.52502,0.013242376,106.4525,105.9225,105.485,106.9525,3.0,1714060500.0,33.192417,0.059837803,1714058900.0,-13.435268,1.9424896,9.81,0.074368104
398.53503,0.013322633,106.1225,105.5225,105.0525,106.45,3.0,1714060800.0,33.064682,0.059135344,1714058400.0,-13.144109,1.8324962,9.81,0.07455615
398.54504,0.0134028895,105.695,104.975,104.6,105.8275,3.0,1714060900.0,32.939865,0.028093997,1714058200.0,-13.077396,1.6045626,9.81,0.07722985
398.55505,0.013563403,105.2375,104.4975,104.417496,105.3225,3.0,1714060900.0,32.822792,0.026279183,1714058900.0,-13.131858,1.4488102,9.81,0.074331686
398.56503,0.013723916,104.865,103.9775,104.04,105.0225,3.0,1714060400.0,32.692715,0.045009613,1714058600.0,-13.202769,1.149055,9.81,0.07412142
398.57504,0.01388443,104.4575,103.5,103.3725,104.615,3.0,1714060500.0,32.581024,0.04214081,1714057600.0,-13.2422285,1.2052097,9.81,0.07398747
398.58505,0.013964687,104.1475,103.1025,102.99,104.1225,3.0,1714060300.0,32.454216,0.04232868,1714058400.0,-13.1735115,1.35136,9.81,0.06959498
398.59503,0.014125201,103.78,102.745,102.795,103.9875,3.0,1714060800.0,32.342747,0.06974729,1714058200.0,-13.106556,1.36103,9.81,0.070356
398.89505,0.016773676,89.9525,90.9,87.2275,90.0825,2.0,1714060800.0,28.378042,-0.04153313,1714058400.0,-13.862331,3.1016378,9.81,0.17690563
398.90503,0.016452648,89.55,90.505,87.2025,89.784996,2.0,1714060800.0,28.247993,-0.06416639,1714058100.0,-14.694932,2.537165,9.81,0.15339114
398.91504,0.016372392,89.18,90.05,87.345,89.74,2.0,1714060900.0,28.160769,-0.08048755,1714058900.0,-14.758632,2.1392612,9.81,0.13423842
398.92505,0.016292134,88.915,89.6725,87.31,89.845,2.0,1714060500.0,28.007029,-0.04822949,1714058400.0,-14.085609,2.4907923,9.81,0.12596591
398.93506,0.016292134,88.6575,89.28,87.085,89.8125,2.0,1714060500.0,27.840218,-0.011553925,1714058200.0,-13.089928,3.6394901,9.81,0.11809482
398.94504,0.016452648,88.485,88.93,86.915,89.395004,2.0,1714060400.0,27.691336,0.017397655,1714058100.0,-11.905957,4.787019,9.81,0.11346382
398.95505,0.016773676,88.295,88.6275,86.9175,88.79,2.0,1714060500.0,27.544888,0.056579784,1714058100.0,-10.8820505,5.1720476,9.81,0.109104805
398.96506,0.017094703,88.1425,88.3875,86.8875,88.11,2.0,1714060800.0,27.44183,0.06453672,1714058400.0,-10.332574,4.705429,9.81,0.10627826
398.97504,0.01741573,87.92,88.1175,86.8125,87.62,2.0,1714060400.0,27.32932,0.081689775,1714058000.0,-10.272362,3.9137144,9.81,0.110142566
398.98505,0.017656501,87.5575,87.81,86.5975,87.2525,2.0,1714060900.0,27.265112,0.09424829,1714058400.0,-10.631336,3.1831965,9.81,0.1186132
398.99506,0.017736757,87.1875,87.485,86.2475,86.955,2.0,1714061000.0,27.158842,0.057255767,1714058400.0,-11.062535,2.6395876,9.81,0.1266813
399.00504,0.017736757,86.8625,87.055,85.9325,86.685,2.0,1714060800.0,27.06689,0.03531217,1714058200.0,-11.232383,2.200159,9.81,0.12812953
399.01505,0.017736757,86.5125,86.5775,85.5225,86.44,2.0,1714060900.0,26.963978,-0.009454259,1714058100.0,-11.1837635,2.060067,9.81,0.124189
399.02505,0.017817015,86.1075,86.1925,85.3525,86.1875,2.0,1714060900.0,26.854149,-0.040975194,1714057700.0,-11.082045,2.373139,9.81,0.118359655
399.03503,0.01789727,85.8025,85.8925,85.1575,85.8575,2.0,1714060900.0,26.757454,-0.07102549,1714057900.0,-11.042455,3.0727968,9.81,0.113434985
399.04504,0.018057786,85.5325,85.56,85.104996,85.6525,2.0,1714060500.0,26.651304,-0.059418723,1714057700.0,-11.11651,3.5311656,9.81,0.11254891
399.05505,0.018298555,85.207504,85.21,84.915,85.44,2.0,1714060500.0,26.536886,-0.059290744,1714058400.0,-11.331263,3.2720044,9.81,0.1117499
399.06503,0.018619582,84.8675,84.9275,84.6625,85.235,2.0,1714060900.0,26.40437,-0.06404355,1714058600.0,-11.610953,2.7318342,9.81,0.108657725
399.07504,0.019020867,84.555,84.64,84.3175,84.95,2.0,1714060400.0,26.283009,-0.023959916,1714058200.0,-11.776601,2.326048,9.81,0.10464568
399.08505,0.019582665,84.2275,84.3375,83.9425,84.7175,2.0,1714060300.0,26.20585,-0.009358333,1714058200.0,-11.518224,1.9473045,9.81,0.10214862
399.09503,0.020224718,83.915,84.0675,83.715,84.542496,2.0,1714060000.0,26.114264,0.007831068,1714057600.0,-10.824334,1.6491343,9.81,0.10164751
399.10504,0.020866774,83.665,83.93,83.4775,84.195,2.0,1714060000.0,26.053078,0.024345046,1714058400.0,-10.075918,1.5874516,9.81,0.10226931
399.11505,0.02142857,83.3875,83.82,83.2475,83.7725,2.0,1714060900.0,25.933706,0.05761412,1714058500.0,-9.623734,1.8162651,9.81,0.10320569
399.12506,0.021990368,83.15,83.5825,82.97,83.5325,2.0,1714061000.0,25.82574,0.064026594,1714058400.0,-9.570147,2.146879,9.81,0.106150955
399.13504,0.022552166,82.8325,83.315,82.7,83.2525,2.0,1714060900.0,25.7222,0.08648261,1714058000.0,-9.635721,2.6105976,9.81,0.113802314
399.14505,0.023113964,82.53,83.1075,82.265,83.0225,2.0,1714060400.0,25.62332,0.11011872,1714058100.0,-9.569108,2.9057767,9.81,0.12364257
399.15506,0.023515249,82.215,82.82,81.9175,82.845,2.0,1714060900.0,25.566166,0.10650149,1714058000.0,-9.376727,3.164437,9.81,0.13258892
399.16504,0.023756018,81.91,82.487495,81.590004,82.604996,2.0,1714060800.0,25.492561,0.08372608,1714058800.0,-8.988562,3.532679,9.81,0.14092477
399.17505,0.023836276,81.5675,82.2,81.2725,82.305,2.0,1714060400.0,25.412395,0.04412903,1714057900.0,-8.511779,3.5512536,9.81,0.14748512
399.18506,0.023836276,81.354996,81.955,80.985,82.08,2.0,1714060400.0,25.302715,0.035764594,1714057700.0,-8.21149,3.132205,9.81,0.15446743
399.19504,0.02375602,81.0775,81.665,80.7375,81.685,2.0,1714060500.0,25.22415,0.021837188,1714058400.0,-8.304538,2.6728117,9.81,0.16065961
399.20505,0.02375602,80.745,81.405,80.4775,81.4575,2.0,1714060000.0,25.131119,0.013449935,1714058800.0,-8.690749,2.2631834,9.81,0.16233747
399.21506,0.023756018,80.47,81.12,80.3275,81.3025,2.0,1714060900.0,25.034552,0.00063880155,1714058500.0,-9.085243,2.0872846,9.81,0.16194744
399.22504,0.023836276,80.2175,80.865,79.96,81.06,2.0,1714061000.0,24.952112,0.008942559,1714058000.0,-9.325547,2.3432622,9.81,0.15970998
399.23505,0.023996789,79.9675,80.56,79.6625,80.8075,2.0,1714060800.0,24.849823,0.03898153,1714058200.0,-9.238191,2.8084526,9.81,0.15501955
399.24506,0.024157302,79.6225,80.2325,79.332504,80.4675,2.0,1714060300.0,24.728634,0.026112149,1714058600.0,-8.92244,3.084179,9.81,0.1490974
399.25504,0.024478331,79.325,79.99,79.0275,80.11,2.0,1714060900.0,24.61483,0.017553601,1714059000.0,-8.649565,3.2640224,9.81,0.14488262
399.26505,0.024959872,79.045,79.784996,78.655,79.6975,2.0,1714060900.0,24.545137,0.046288956,1714058200.0,-8.508399,3.280913,9.81,0.1418283
399.27505,0.025441412,78.78,79.4975,78.4025,79.475,2.0,1714061300.0,24.451662,0.053688377,1714059000.0,-8.64623,3.201899,9.81,0.14126909
399.28503,0.025922954,78.435,79.222496,78.1575,79.19,2.0,1714060800.0,24.367159,0.037989464,1714059000.0,-9.028117,3.2686415,9.81,0.14489877
399.29504,0.026404494,78.1175,78.9925,77.805,78.9325,2.0,1714061000.0,24.291523,0.05199568,1714058400.0,-9.385404,3.0719018,9.81,0.14787537
399.30505,0.026805779,77.81,78.69,77.4675,78.582504,2.0,1714061000.0,24.225792,0.057231344,1714059100.0,-9.621171,2.8314986,9.81,0.15298869
399.31506,0.02728732,77.5,78.365,77.0675,78.405,2.0,1714060300.0,24.14147,0.05455156,1714058200.0,-9.647822,2.7980857,9.81,0.158952
399.32504,0.027768862,77.1225,77.9925,76.7825,78.1425,2.0,1714060800.0,24.062416,0.068131596,1714058900.0,-9.46698,2.7382019,9.81,0.16200536
399.33505,0.028330658,76.7625,77.705,76.485,77.835,2.0,1714060500.0,24.011375,0.06482617,1714058900.0,-9.37532,3.0310209,9.81,0.16354045
399.34506,0.028892456,76.472496,77.435,76.12,77.48,2.0,1714060800.0,23.927046,0.06752748,1714058500.0,-9.480246,3.3549123,9.81,0.16319717
399.35504,0.029454254,76.1975,77.0925,75.885,77.1025,2.0,1714060500.0,23.869139,0.0616807,1714058600.0,-9.675165,3.5436566,9.81,0.1635372
399.36505,0.030016052,75.89,76.7475,75.667496,76.8675,2.0,1714060400.0,23.792171,0.07601525,1714058500.0,-9.978858,3.7389467,9.81,0.16740324
399.37506,0.030658105,75.5675,76.53,75.39,76.57,2.0,1714060500.0,23.701979,0.104323044,1714058400.0,-10.27076,3.6520057,9.81,0.17296273
399.38504,0.03138042,75.275,76.25,75.0325,76.3225,2.0,1714059900.0,23.639849,0.093105495,1714057300.0,-10.4051,3.5447638,9.81,0.17982607
399.39505,0.032182984,74.9675,75.9425,74.62,76.15,2.0,1714060800.0,23.552052,0.11193993,1714058200.0,-10.291917,3.578082,9.81,0.18498296
399.40506,0.032905295,74.655,75.6125,74.2075,75.91,2.0,1714060300.0,23.457748,0.10220051,1714058200.0,-9.905926,3.659097,9.81,0.18504559
399.41504,0.03354735,74.3275,75.3425,73.86,75.4775,2.0,1714060900.0,23.33236,0.11056511,1714058400.0,-9.484183,3.7747762,9.81,0.18506253
399.71506,0.055858746,63.46,66.07,61.4425,65.235,1.0,1714060500.0,20.102306,0.048056066,1714058200.0,-8.61958,10.730655,9.81,0.36528286
399.72507,0.05626003,63.0,65.7825,61.88,65.06,1.0,1714060800.0,20.037716,0.057144452,1714058400.0,-9.129597,9.118289,9.81,0.37695825
399.73505,0.056420546,62.635,65.4825,62.175,64.84,1.0,1714060900.0,19.982567,0.08008354,1714059000.0,-9.677899,7.031283,9.81,0.37654418
399.74506,0.056420546,62.322502,65.1575,62.18,64.8725,1.0,1714060400.0,19.915937,0.076875545,1714058800.0,-10.169817,5.3510027,9.81,0.36855885
399.75507,0.05626003,62.03,64.8275,62.07,64.8175,1.0,1714061000.0,19.859285,0.09362582,1714058500.0,-10.286771,4.3165507,9.81,0.354698
399.76505,0.05634029,61.755,64.472496,61.927498,64.69,1.0,1714060900.0,19.806934,0.0981953,1714059000.0,-10.10868,4.1082335,9.81,0.33725157
399.77505,0.056741573,61.4925,64.1725,61.8075,64.6,1.0,1714060800.0,19.716694,0.10996412,1714058500.0,-9.768742,4.9543786,9.81,0.3211346
399.78506,0.057383627,61.3675,63.9175,61.7125,64.35,1.0,1714060900.0,19.648222,0.15362671,1714058100.0,-9.249196,6.185571,9.81,0.30758643
399.79504,0.058266453,61.3125,63.64,61.61,64.0425,1.0,1714061000.0,19.559237,0.18949959,1714058600.0,-8.585408,7.2521276,9.81,0.29994377
399.80505,0.05930979,61.32,63.3975,61.5,63.72,1.0,1714060900.0,19.482536,0.20733367,1714058900.0,-7.905612,8.026797,9.81,0.29746008
399.81506,0.0605939,61.28,63.2225,61.32,63.36,1.0,1714060400.0,19.383747,0.23425296,1714058200.0,-7.5018215,8.265687,9.81,0.29415873
399.82504,0.062038522,61.1375,63.04,60.9425,62.9925,1.0,1714060900.0,19.306864,0.24964651,1714058400.0,-7.469216,7.8846507,9.81,0.29525024
399.83505,0.06364366,60.9,62.88,60.605,62.6675,1.0,1714060800.0,19.261908,0.28680187,1714058400.0,-7.485517,7.242011,9.81,0.30273077
399.84506,0.06516854,60.642498,62.705,60.2275,62.2575,1.0,1714060900.0,19.194798,0.27532887,1714058400.0,-7.425099,6.5491815,9.81,0.31622434
399.85504,0.0665329,60.4325,62.489998,59.89,62.02,1.0,1714061300.0,19.141207,0.27579814,1714058600.0,-7.3631005,5.839052,9.81,0.3342883
399.86505,0.067576244,60.19,62.3075,59.6375,61.7775,1.0,1714060900.0,19.063244,0.26165947,1714058800.0,-7.33197,5.203666,9.81,0.3511168
399.87506,0.06837881,59.9475,62.1175,59.3325,61.515,1.0,1714060900.0,18.981049,0.2557157,1714058000.0,-7.418432,4.845521,9.81,0.36167827
399.88507,0.069101125,59.715,61.885,59.0625,61.260002,1.0,1714060800.0,18.909695,0.24044904,1714058600.0,-7.5511036,4.9616027,9.81,0.36992493
399.89505,0.06982344,59.44,61.67,58.7525,60.995,1.0,1714060500.0,18.833057,0.2109994,1714058000.0,-7.651939,5.8563294,9.81,0.37664044
399.90506,0.07070626,59.155,61.4675,58.5175,60.8125,1.0,1714060300.0,18.76217,0.19746135,1714058100.0,-7.6933165,7.171913,9.81,0.3793506
399.91507,0.0717496,58.9175,61.2275,58.335,60.7075,1.0,1714060000.0,18.701277,0.14699875,1714058000.0,-7.7656612,8.07042,9.81,0.37967533
399.92505,0.07287319,58.665,60.9925,58.135,60.595,1.0,1714060800.0,18.64065,0.15367334,1714058200.0,-7.9853225,8.486482,9.81,0.37726605
399.93506,0.07391653,58.415,60.765,57.8425,60.5225,1.0,1714060800.0,18.572529,0.13046342,1714058600.0,-8.156295,8.306166,9.81,0.37399176
